ID,Time,Category,Channel,Duration,EndPoint,Back_count,Forward_count,Dash_count,Max_Speed_x,Time_int,앞뒤이동차이,앞이동배속차이,뒤이동배속차이,이동전체배속차이,대쉬배속차이,앞이동대쉬차이,뒤이동대쉬차이,이동전체대쉬차이,Max_Speed_binary,Category_Mapped_Value,Max_Speed_x_categorical
vVyZaEf9,2024-04-17 12:09:28_248092,Nonprofits & Activism,충주시,14,0.061025,0,0,0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
vVyZaEf9,2024-04-17 12:30:36_944517,Travel & Events,곽튜브,1667,1666.501,5,3,0,2.0,12,911.3295431999999,1477.114937,572.1938090000001,911.5392320000001,0.0,0.0,0.0,0.0,1,1.5,2.0
vVyZaEf9,2024-04-17 12:36:58_988411,Sports,스포타임,183,182.401,2,0,0,1.25,12,0.0,0.0,13.685333,13.685333,0.0,0.0,0.0,0.0,1,2.3333333333333335,1.25
vVyZaEf9,2024-04-17 12:42:25_853059,Sports,스포타임,222,220.309279,9,0,0,1.25,12,0.0,0.0,103.97038425925926,103.97038425925926,0.0,0.0,0.0,0.0,1,2.3333333333333335,1.25
vVyZaEf9,2024-04-17 12:42:34_719186,Sports,스포타임,187,1.367486,0,0,0,1.25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3333333333333335,1.25
vVyZaEf9,2024-04-17 12:46:03_205277,Sports,스포타임,671,617.316652,6,14,1,1.0,12,173.74805435714285,468.9608972142857,395.2188241666667,446.83827529999996,453.963868,122.49983221428575,99.81377649999997,115.6940155,0,2.3333333333333335,1
vVyZaEf9,2024-04-17 12:47:24_608437,Sports,스포타임,671,5.041234,0,0,0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3333333333333335,1
vVyZaEf9,2024-04-17 12:50:41_672709,Sports,스포타임,212,181.619136,1,0,0,1.25,12,0.0,0.0,3.7722525,3.7722525,0.0,0.0,0.0,0.0,1,2.3333333333333335,1.25
vVyZaEf9,2024-04-17 13:05:40_046964,Sports,해축러,180,179.304502,1,1,0,1.0,13,179.304502,179.304502,0.0,89.652251,0.0,0.0,0.0,0.0,0,2.3333333333333335,1
vVyZaEf9,2024-04-17 15:52:20_248305,Sports,스포타임,264,263.581,1,1,0,1.25,15,120.17498,118.057475,2.210588,60.13403149999999,0.0,0.0,0.0,0.0,1,2.3333333333333335,1.25
vVyZaEf9,2024-04-17 20:47:47_456347,Howto & Style,깡스타일리스트,640,318.832521,1,1,0,2.0,20,218.913953,114.187686,114.187686,114.18768599999999,0.0,0.0,0.0,0.0,1,1.8181818181818181,2.0
vVyZaEf9,2024-04-17 20:47:56_682071,Howto & Style,스완SWAN_현실남자뷰티,547,9.789633,0,0,0,2.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.8181818181818181,2.0
vVyZaEf9,2024-04-17 21:50:00_395250,Howto & Style,패션튜브삭형,572,447.831593,1,1,0,2.0,21,403.773413,207.721473,207.721473,207.721473,0.0,0.0,0.0,0.0,1,1.8181818181818181,2.0
vVyZaEf9,2024-04-17 21:50:10_798468,Howto & Style,오정규,626,69.539867,0,1,0,2.0,21,0.0,61.506901,0.0,61.506901,0.0,0.0,0.0,0.0,1,1.8181818181818181,2.0
vVyZaEf9,2024-04-17 21:51:29_534078,People & Blogs,위라클 WERACLE,954,789.387033,2,3,1,1.0,21,217.64457266666668,602.3299123333333,763.5775570000001,666.8289702,311.642458,291.9833116666667,451.93509900000004,355.9640266,0,4.666666666666667,1
vVyZaEf9,2024-04-17 21:52:13_035862,People & Blogs,[하말넘많] heavytalker,1463,35.576069,0,0,0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.666666666666667,1
vVyZaEf9,2024-04-17 22:03:37_319106,Sports,엠빅뉴스,98,67.765359,1,0,0,1.0,22,0.0,0.0,0.77076,0.77076,0.0,0.0,0.0,0.0,0,2.3333333333333335,1
vVyZaEf9,2024-04-17 22:05:46_140539,People & Blogs,소방관 삼촌,15,11.00942,0,0,0,1.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.666666666666667,1
vVyZaEf9,2024-04-18 13:55:07_831333,Sports,스포타임,234,233.461,1,0,0,1.25,13,0.0,0.0,3.4139945,3.4139945,0.0,0.0,0.0,0.0,1,2.3333333333333335,1.25
vVyZaEf9,2024-04-18 13:59:24_670900,Sports,스포타임,297,287.340008,2,0,0,1.25,13,0.0,0.0,61.792196,61.792196,0.0,0.0,0.0,0.0,1,2.3333333333333335,1.25
vVyZaEf9,2024-04-18 15:00:45_441695,Education,미미미누,1707,16.186252,1,0,0,1.0,15,0.0,0.0,0.184732,0.184732,0.0,0.0,0.0,0.0,0,0.0,1
vVyZaEf9,2024-04-18 15:02:10_940445,People & Blogs,일주어터,636,52.407631,0,0,0,2.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.666666666666667,2.0
vVyZaEf9,2024-04-18 15:02:36_524701,Film & Animation,롯데엔터테인먼트,31,30.061,0,0,0,2.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0
vVyZaEf9,2024-04-18 15:03:31_098558,Comedy,유병재,1319,74.114715,0,0,0,2.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.75,2.0
