ID,Time,URL,Back,Forward,Dash,Speed,EndPoint,Category,Channel,Duration
6XdOloc3,2024-04-11 13:49:06_219046,https://m.youtube.com/watch?v=wVK-mUWNlag,[],[],[],"[[1, 0]]",0.113063,News & Politics,MBCNEWS,97
6XdOloc3,2024-04-11 20:07:56_153493,https://m.youtube.com/watch?v=5Qjhxfotkkg,[],[19],[],"[[1, 0]]",21.334836,Music,GrooveHub 그루브허브,6781
6XdOloc3,2024-04-11 20:21:54_013759,https://m.youtube.com/watch?v=2rNEWolWnDU,[],[],[],"[[1, 0.394656]]",35.262574,Music,떤더TʜᴜɴᴅᴇʀGʀᴏᴏᴠᴇ,2545
6XdOloc3,2024-04-11 22:22:25_969614,https://m.youtube.com/watch?v=9UHcBcsfZq4,[],[],[],"[[1, 0]]",193.766638,Music,그룽비 𝐆𝐫𝐨𝐨𝐧𝐠𝐯𝐲,2812
6XdOloc3,2024-04-11 22:24:45_811504,https://m.youtube.com/watch?v=vJZsTG2bUF4&t=28s&pp=ygUk67iU66CM642UIO2IrOuqhSDtlIzrnbzsiqTti7Eg7J6s7KeI,[40.552974],"[28.034879,47.301421,65.911313,76.069446,86.287827,116.819721,147.819681,157.598155]",[],"[[1, 0], [1, 49.986971]]",161.586865,Howto & Style,artist B,280
6XdOloc3,2024-04-11 22:31:05_701809,https://m.youtube.com/watch?v=cEa5Rt4LcIs&pp=ygUk67iU66CM642UIO2IrOuqhSDtlIzrnbzsiqTti7Eg7J6s7KeI,"[239.105831,209.232983,198.934431]","[125.655328,137.730192,147.393397,167.403723,196.783975,257.488856,209.262082]","[[29.464791,111.446994],[199.730947,257.488856]]","[[1, 0]]",227.180948,Science & Technology,이수스,595
6XdOloc3,2024-04-11 22:31:25_846387,https://m.youtube.com/watch?v=EWz31hTi1EQ&pp=ygUk67iU66CM642UIO2IrOuqhSDtlIzrnbzsiqTti7Eg7J6s7KeI,[],"[11.697228,21.70683,44.197883,56.075882]",[],"[[1, 0]]",56.075882,People & Blogs,Glen Madden,181
6XdOloc3,2024-04-11 22:47:12_426614,https://m.youtube.com/watch?v=xFQQIZnSvmg,[],[],[],"[[1, 0]]",2.666848,Music,제리,2565
6XdOloc3,2024-04-12 00:32:56_675841,https://m.youtube.com/watch?v=zIFn9ypVM_o&pp=ygUa67iU66CM642UIOugiOydvCDrp4zrk6TquLA%3D,[],[37],[],"[[1, 0]]",103.214584,Howto & Style,Ongolzin TV 옹골진티비,5492
6XdOloc3,2024-04-12 04:05:36_833420,https://m.youtube.com/watch?v=_E8BAYbalTA,[],[],[],"[[1, 0]]",2847.901,Music,Musiq Cooker,2848
6XdOloc3,2024-04-12 04:05:53_222849,https://m.youtube.com/watch?v=AVPBxB6W6w4,[],[],[],"[[1, 0]]",9.331283,Music,𝐓𝐮𝐫𝐧𝐢𝐧𝐠𝐏𝐨𝐢𝐧𝐭 𝐌𝐮𝐬𝐢𝐜,4775
6XdOloc3,2024-04-12 16:57:45_882624,https://m.youtube.com/watch?v=9Ug3qTi7Vr4,[],[27],[],"[[1, 0]]",85.729676,Music,때껄룩ᴛᴀᴋᴇ ᴀ ʟᴏᴏᴋ,18000
6XdOloc3,2024-04-12 17:43:05_127659,https://m.youtube.com/watch?v=4wmax1U8K-o&t=1418s,"[891.123097,0.526152,0,67.757425,61.991014,70.911943,324.916285,397.85819,1047.153356,2473.481127,2453.246971,2424.406942,2817.546463,2807.334812,3058.942306]","[1418.020042,75.272965,117.649202,303.026073,314.945579,334.328777,620.863897,632.517504,643.135878,716.522376,757.029374,777.205321,877.0578,939.522464,1729.269448,1774.913952,1795.426605,1837.348098,1867.413338,1894.234715,1903.926922,1914.074454,1934.813167,1965.138042,1985.427549,1995.244662,2051.0816,2060.901246,2099.935223,2112.393805,2128.324515,2138.935765,2151.641025,2171.90694,2183.044721,2203.063784,2242.287751,2262.158676,2281.784939,2481.304216,2470.37342,2481.795399,2501.79499,2525.707662,2568.109094,2582.536073,2613.580951,2624.974626,2635.336922,2649.364336,2659.685291,2670.243447,2680.047375,2690.072174,2750.072174,2827.260025,2845.551295,2877.852013,2890.155811,2927.399706,2942.949732,2952.534159,2973.099198,2983.802751,2993.474232,3044.457112,3065.342891,3087.479856,3097.661328,3119.119244,3138.865623,3151.157787,3161.26389,3179.29053,3204.14716,3214.630918,3229.220501,3240.234701,3251.163668,3260.878069,3281.497,3321.497,3341.600284,3388.637319,3443.768208]","[[893.977971,0.526152],[8.776756,10.529831],[1729.748333,1731.334469],[2458.432282,2460.264786],[2755.286065,2757.184284],[2764.34667,2765.826454],[2775.85297,2777.445046],[2782.456442,2784.408491],[2785.587734,2787.189571]]","[[1, 1418]]",3453.559603,Entertainment,채널A WORLD,3480
6XdOloc3,2024-04-12 17:43:06_619227,https://m.youtube.com/watch?v=9Ug3qTi7Vr4,[],[27],[],"[[1, 27]]",27,Music,때껄룩ᴛᴀᴋᴇ ᴀ ʟᴏᴏᴋ,18000
6XdOloc3,2024-04-12 17:43:50_098204,https://m.youtube.com/watch?v=hYKz_WiYpwY,[],[],[],"[[1, 0]]",28.797683,Entertainment,채널A WORLD,3257
6XdOloc3,2024-04-12 19:56:03_435544,https://m.youtube.com/watch?v=RqC8FMrGpY8,[],[],[],"[[1, 0]]",9.429018,Music,밤공원,12589
6XdOloc3,2024-04-12 19:58:36_926429,https://m.youtube.com/watch?v=4UAL3sRnJBk,[],[],[],"[[1, 0]]",15.1647,Film & Animation,백아현,16304
6XdOloc3,2024-04-13 11:41:13_692309,https://m.youtube.com/watch?v=PZOz7raxjQU&list=PLWM79RXYyEaIEgQdD2-F8hyZqkLxiPaoB&index=130&pp=iAQB,[],[],[],"[[1, 0], [1, 0]]",2.344501,Gaming,지덥,794
6XdOloc3,2024-04-13 15:24:04_366793,https://m.youtube.com/watch?v=d6yWPP8J9HE,[],[],[],"[[1, 0]]",6.301573,Music,레몬쓰,14535
6XdOloc3,2024-04-13 15:24:33_536620,https://m.youtube.com/watch?v=_E8BAYbalTA,[],[],[],"[[1, 0.531232]]",28.30304,Music,Musiq Cooker,2848
6XdOloc3,2024-04-13 16:16:20_617352,https://m.youtube.com/watch?v=B0hRVMNknd4,[],"[281.409908,301.807913,311.529488,326.774781]",[],"[[1, 0]]",332.491628,Entertainment,The CHOOM (더 춤),408
6XdOloc3,2024-04-13 16:26:40_590575,https://m.youtube.com/watch?v=cY04XjQEJyE,[],"[22.4985,42.138708,68.016596,415.940854,446.910155,457.101055,615.009395,697.231224,708.341045]",[],"[[1, 0]]",710.335385,Entertainment,The CHOOM (더 춤),887
6XdOloc3,2024-04-13 16:26:41_699368,https://m.youtube.com/watch?v=B0hRVMNknd4,[],[],[],"[[1, 0.089783], [1, 0.089959]]",710.335385,Entertainment,The CHOOM (더 춤),408
6XdOloc3,2024-04-13 16:30:37_161731,https://m.youtube.com/watch?v=n1PmwAHi-aM,[188.050341],"[150.750716,167.615393,185.820892,196.654899,243.023661,254.606322,278.88956]",[],"[[1, 0]]",279.582454,Entertainment,샾잉 #ing,1399
6XdOloc3,2024-04-13 16:34:48_121533,https://m.youtube.com/watch?v=fcWQMtEjwJY,[],"[11.606423,23.773229,38.434743,48.872752,69.187271,88.912982,146.352659,159.756601,177.481187,188.294232,207.518815,218.208861,238.130679,248.077508,277.468133,315.168478,325.106339,378.142997,438.142997,478.563488,508.085936,538.499703,568.107269,589.684393,629.461051,649.460208,699.460208,709.759748,719.776702,730.042385,739.917951,750.10191,780.31738,800.107884,821.857151,844.408391,864.264743,884.164915,905.908103,915.771903,927.257044]",[],"[[1, 0]]",929.233513,People & Blogs,tzuyang쯔양,1038
6XdOloc3,2024-04-13 16:38:03_013161,https://m.youtube.com/watch?v=lSWnyrdUzAI,[],[],[],"[[1, 0]]",37.728664,Education,미미미누,741
6XdOloc3,2024-04-13 16:40:38_945737,https://m.youtube.com/watch?v=sqgcDFqpwHI,[],[],[],"[[1, 0]]",3.110173,Education,페이퍼로지,342
6XdOloc3,2024-04-13 16:43:36_015938,https://m.youtube.com/watch?v=3s2W8OVHN0M,[],"[33.68079,55.525197,235.774877,249.647029,378.629382,388.364611]",[],"[[1, 0]]",390.353425,Entertainment,채널A 캔버스,2631
6XdOloc3,2024-04-13 16:43:57_006210,https://m.youtube.com/watch?v=uEW7pBXSvpM,[],[],[],"[[1, 0]]",10.94108,People & Blogs,euphoria,7472
6XdOloc3,2024-04-13 16:44:25_269590,https://m.youtube.com/watch?v=dHbSK9bF8_w,[],[],[],"[[1, 0]]",18.044624,Film & Animation,동네비디오방,1735
6XdOloc3,2024-04-13 19:09:08_238026,https://m.youtube.com/watch?v=yzR_2IBm4nQ,[],[],[],"[[1, 0]]",1.408276,Gaming,럽탄_,8553
6XdOloc3,2024-04-14 13:08:41_894816,https://m.youtube.com/watch?v=UoC4MVFB5p4,[464.432157],[],[],"[[1, 0]]",479.581,Howto & Style,배선생,480
6XdOloc3,2024-04-14 13:10:02_397615,https://m.youtube.com/watch?v=54ABYAxNnrc,[],[],[],"[[1, 0.363583]]",78.905329,Film & Animation,고몽,1495
6XdOloc3,2024-04-14 13:10:03_527868,https://m.youtube.com/watch?v=UoC4MVFB5p4,[],[],[],"[[1, 0.296721], [1, 0]]",78.905329,Howto & Style,배선생,480
6XdOloc3,2024-04-14 16:05:47_834010,https://m.youtube.com/watch?v=nvhuqhAp3V4&pp=ygUX7Lu07Y-s7KaIIOy7pO2UvCDstIjsvZQ%3D,[],[],[],"[[1, 0]]",6.535023,News & Politics,SBS 뉴스,64
6XdOloc3,2024-04-14 16:15:03_369580,https://m.youtube.com/watch?v=HhaUcbq1gIw,[],[],[],"[[1, 0]]",2.811254,Education,리메인커리어,502
6XdOloc3,2024-04-14 16:17:03_549545,https://m.youtube.com/watch?v=osmRew2z_x4,[],[],[],"[[1, 0]]",49.307283,Entertainment,채널에이드: 채널A Drama & Enjoy,2521
6XdOloc3,2024-04-14 16:23:39_497220,https://m.youtube.com/watch?v=9GTlcBHAGr0,[],"[31.463311,41.564167,54.450895,70.280126,397.606536]",[],"[[1, 0]]",447.290583,Gaming,tvN drama,1546
6XdOloc3,2024-04-14 16:26:37_957296,https://m.youtube.com/watch?v=rBl4eZ8b5XA,[],"[78.510998,98.586176,111.336501,121.518851,141.175699,185.875077,198.070293]",[],"[[1, 0]]",252.054986,Entertainment,DRAMA Voyage,1295
6XdOloc3,2024-04-14 16:37:33_190235,https://m.youtube.com/watch?v=uUgnzuumDFE,[426.697245],"[501.610034,629.718517]",[],"[[1, 0.293374]]",629.845778,Entertainment,DRAMA Voyage,639
6XdOloc3,2024-04-14 16:46:07_309684,https://m.youtube.com/watch?v=rBl4eZ8b5XA,[],"[232.364978,251.071838,261.048844,271.971926,282.237091,310.37626,508.460323,637.811629,655.552013,672.160608,686.252184,696.573932,709.847743,722.123461,732.810111,744.015872,754.520671,764.744106,775.647573,785.760776,796.745295,809.424992,819.688113,839.740729,853.594057,866.689935,892.159988,903.448118,924.614595,948.436922,959.806976,977.84952,1001.607379,1012.579922,1023.662698,1048.033634,1058.38651,1071.222445,1081.068656,1092.077313]",[],"[[1, 232], [1, 232]]",1101.081478,Entertainment,DRAMA Voyage,1295
6XdOloc3,2024-04-14 16:53:02_892385,https://m.youtube.com/watch?v=p5VkQ_ZDWu4,"[731.729765,703.606477]","[15.704547,56.404266,99.211987,122.603994,133.918867,144.077988,414.226154,500.774865,545.159242,594.473183,645.715188,658.153271,698.153271,749.494529,774.282132,789.019512,820.008054,830.008054,867.612049,878.573587,899.547209,968.677401]",[],"[[1, 0]]",979.661269,Entertainment,tvN D ENT,988
6XdOloc3,2024-04-14 16:57:30_531682,https://m.youtube.com/watch?v=zojZraf7k8Q,[],"[15.098798,30.393373,48.015451,63.300776,73.336138,103.901455,127.800341,158.780286,173.692127,184.292565,195.21912,204.932163,235.433455,245.787255,265.748759,286.453463,296.72466,316.816987,337.242439,357.840494,377.226461,453.824826,465.646538,477.257526,498.011783,525.974876,546.386281,607.388025,631.761971,672.454708,713.378407,723.647723,793.984828,864.233031,1011.634207]",[],"[[1, 0]]",1019.748175,Entertainment,SBS NOW / SBS 공식 채널,1162
6XdOloc3,2024-04-14 16:58:17_036355,https://m.youtube.com/watch?v=GLif4FWJx8A,[],[],[],"[[1, 0.325562]]",45.003302,Entertainment,SBS Catch,1261
6XdOloc3,2024-04-14 16:58:18_326358,https://m.youtube.com/watch?v=zojZraf7k8Q,[],[],[],"[[1, 0]]",45.003302,Entertainment,SBS NOW / SBS 공식 채널,1162
6XdOloc3,2024-04-14 16:58:37_360236,https://m.youtube.com/watch?v=xEBGw6OSNw0,[0],[],[],"[[1, 0]]",7.303001,People & Blogs,송호,2334
6XdOloc3,2024-04-14 20:01:39_479048,https://m.youtube.com/watch?v=ce1EtJLaPbg,[],"[16.204445,26.324117]",[],"[[1, 0]]",30.317906,Music,언노움 ᴜɴᴋɴᴏᴡᴍ,4479
6XdOloc3,2024-04-14 20:03:17_940506,https://m.youtube.com/watch?v=42fmMP81EvA,[],"[24.595952,64.595952]",[],"[[1, 0], [1, 72.372248]]",73.753039,Music,eian studio,3466
6XdOloc3,2024-04-15 13:44:47_165800,https://m.youtube.com/watch?v=8sxNiq9zA24,[],[],[],"[[1, 0]]",1680.042955,Music,레이백 ʟᴀʏʙᴀᴄᴋ,1888
6XdOloc3,2024-04-15 13:44:55_419601,https://m.youtube.com/watch?v=FDLREheEsPU,[0],[],[],"[[1, 0.378752]]",6.621503,Music,ineezu,2316
6XdOloc3,2024-04-15 13:45:28_024295,https://m.youtube.com/watch?v=Q-0KUYcPFd4,[],[],[],"[[1, 0]]",31.491152,Music,레이백 ʟᴀʏʙᴀᴄᴋ,3406
6XdOloc3,2024-04-15 13:45:29_195317,https://m.youtube.com/watch?v=FDLREheEsPU,[],[],[],"[[1, 0], [1, 0]]",31.491152,Music,ineezu,2316
6XdOloc3,2024-04-15 13:45:30_269981,https://m.youtube.com/watch?v=8sxNiq9zA24,[],[],[],"[[1, 0]]",31.491152,Music,레이백 ʟᴀʏʙᴀᴄᴋ,1888
6XdOloc3,2024-04-15 13:47:13_353141,https://m.youtube.com/watch?v=nNhm3Z5ylqw,[],[],[],"[[1, 0]]",44.135632,Music,이지스튜디오 EASY STUDIO,8334
6XdOloc3,2024-04-15 13:52:48_315256,https://m.youtube.com/watch?v=rs1Wr6ZFV2E,[],[],[],"[[1, 0]]",6.55862,Music,지태선 𝙄 𝙟𝙪𝙨𝙩 𝙡𝙞𝙠𝙚 𝙢𝙪𝙨𝙞𝙘,1635
6XdOloc3,2024-04-15 13:58:11_949743,https://m.youtube.com/watch?v=qHfGyyvERYs,[],[],[],"[[1, 0]]",316.461989,Entertainment,tvN D ENT,322
6XdOloc3,2024-04-15 13:58:25_511561,https://m.youtube.com/watch?v=Lpth_NbQSAE,[],[],[],"[[1, 0]]",5.180232,Music,인간이유의 흩어진 사념,2774
6XdOloc3,2024-04-15 13:58:44_833889,https://m.youtube.com/watch?v=dXRHmobMhRQ,[],[],[],"[[1, 0]]",8.039816,Music,치아바타 스튜디오,2974
6XdOloc3,2024-04-15 13:59:21_143693,https://m.youtube.com/watch?v=4tRfl011uro,[],[],[],"[[1, 0]]",17.11841,Music,언플 Unplayer,2024
6XdOloc3,2024-04-15 13:59:35_166035,https://m.youtube.com/watch?v=5uUCKHsg1Gg,[],[],[],"[[1, 0]]",3.411106,Music,라디오광고_에이엠에프엠(광고대행사 AMFM),3765
6XdOloc3,2024-04-15 21:14:18_341584,https://m.youtube.com/watch?v=_kovWtemVXU,[],[606.786645],[],"[[1, 0]]",1094.933421,Gaming,우주하마,1126
6XdOloc3,2024-04-15 21:26:34_451714,https://m.youtube.com/watch?v=CBYxjnSMezM,[],[],[],"[[1, 0]]",399.544419,Music,플레이 PㄴAY,2028
6XdOloc3,2024-04-15 21:26:47_641128,https://m.youtube.com/watch?v=WQrX-XcpDZU,[],[1140.350385],[],"[[1, 0]]",1141.653489,Music,Masawo Music,3610
6XdOloc3,2024-04-15 21:26:49_375979,https://m.youtube.com/watch?v=CBYxjnSMezM,[],[380],[],"[[1, 0], [1, 0]]",380,Music,플레이 PㄴAY,2028
6XdOloc3,2024-04-15 21:27:09_369699,https://m.youtube.com/watch?v=vW1BfQS5-a4,[],[],[],"[[1, 0]]",15.384576,Music,H녀,5468
6XdOloc3,2024-04-15 21:44:05_334070,https://m.youtube.com/watch?v=3Hr35Kr2aXA,[],[],[],"[[1, 0]]",1014.766601,Music,딩고 뮤직 / dingo music,1128
6XdOloc3,2024-04-15 21:48:01_634727,https://m.youtube.com/watch?v=5ch94AaPZRQ,[],[],[],"[[1, 0.139521]]",234.861728,Music,딩고 뮤직 / dingo music,1387
6XdOloc3,2024-04-15 21:49:33_092032,https://m.youtube.com/watch?v=wDfqXR_5yyQ,[],"[24.672042,132.519463]",[],"[[1, 0.280558]]",137.321459,Music,딩고 뮤직 / dingo music,1104
6XdOloc3,2024-04-15 21:49:34_841215,https://m.youtube.com/watch?v=5ch94AaPZRQ,[],[],[],"[[1, 215]]",215,Music,딩고 뮤직 / dingo music,1387
6XdOloc3,2024-04-15 21:49:36_075516,https://m.youtube.com/watch?v=3Hr35Kr2aXA,[],[],[],"[[1, 0]]",0.458195,Music,딩고 뮤직 / dingo music,1128
6XdOloc3,2024-04-15 21:49:37_349610,https://m.youtube.com/watch?v=vW1BfQS5-a4,[],[],[],"[[1, 0]]",0.045292,Music,H녀,5468
6XdOloc3,2024-04-15 22:06:37_399333,https://m.youtube.com/watch?v=FdSj6Tr0SaY,[],[],[],"[[1, 0]]",779.063057,People & Blogs,오조디,1406
6XdOloc3,2024-04-15 22:23:04_643046,https://m.youtube.com/watch?v=ko51WXDQgDM,"[239.488032,362.200882,352.755351]","[43.493373,63.091925,73.932583,103.368054,123.978786,159.460434,248.648848,308.674721,336.660835,346.592031,361.63999,382.17568,402.732406,413.838444,427.757585,438.364482,448.364267,458.629292,469.17325,480.005811,490.015781,531.388077,571.491536,589.6182,600.228013,612.805215,643.430088,673.737965,741.223868,764.006235,777.148892,893.74746,904.240059,956.548537,1046.197202]",[],"[[1, 0]]",1046.809065,Entertainment,tvN,1091
6XdOloc3,2024-04-15 22:23:21_700690,https://m.youtube.com/watch?v=myzOUyZdAn4,[],[],[],"[[1, 0]]",8.423023,Music,김파란,1101
6XdOloc3,2024-04-15 22:24:33_585533,https://m.youtube.com/watch?v=rSyrY6rEt0Y,[0],[],[],"[[1, 0]]",14.206661,Music,나의플레이리스트 ɴᴀᴘʟʏ,5081
6XdOloc3,2024-04-15 23:07:46_122626,https://m.youtube.com/watch?v=y809Lb8EHzE,[],[15.970334],[],"[[1, 0.015181]]",17.903675,Film & Animation,오덕근의 애니리뷰,3142
6XdOloc3,2024-04-15 23:34:38_580471,https://m.youtube.com/watch?v=58zXg2ypT3g,[0],"[626.616054,645.414436,730.703924,744.305432,754.731331,765.294749,825.291086,861.940493,902.78981,958.420066,1148.067668,1248.984046,1261.862678,1274.888421,1285.97714,1324.488342,1338.695291,1361.567389,1371.782904,1381.814466,1395.208787,1414.787274,1445.250432,1465.59337,1486.617086,1497.247234,1507.628113,1529.563493,1547.227755,1557.227755,1568.338186,1578.850353,1623.572975,1633.314349,1643.231431,1685.152038,1695.966101,1708.911356,1720.537562,1730.58818,1740.594061,1805.867534,1818.816363,1832.544828,1845.699653,1880.908558,1912.559649,1988.437088,1999.012555]",[],"[[1, 0]]",2003.401,Film & Animation,애니집합소,2004
6XdOloc3,2024-04-15 23:34:41_481025,https://m.youtube.com/watch?v=gEB7hfT2ONI,[],[],[],"[[1, 0.229944]]",1.311046,Film & Animation,Debbie's Cutting Point [데비의 편집점],3000
6XdOloc3,2024-04-15 23:34:48_576222,https://m.youtube.com/watch?v=58zXg2ypT3g,[0],[],[],"[[1, 0], [1, 0]]",5.405328,Film & Animation,애니집합소,2004
6XdOloc3,2024-04-15 23:34:55_046487,https://m.youtube.com/watch?v=vcxEKo3gnqo,[],[],[],"[[1, 0]]",5.321092,Film & Animation,윤토리,1146
6XdOloc3,2024-04-15 23:34:56_051671,https://m.youtube.com/watch?v=58zXg2ypT3g,[],[],[],"[[1, 0], [1, 0]]",5.321092,Film & Animation,애니집합소,2004
6XdOloc3,2024-04-15 23:34:58_046595,https://m.youtube.com/watch?v=y809Lb8EHzE,[],[],[],"[[1, 0], [1, 0]]",0.872504,Film & Animation,오덕근의 애니리뷰,3142
6XdOloc3,2024-04-15 23:35:00_109336,https://m.youtube.com/watch?v=rSyrY6rEt0Y,[],[],[],"[[1, 0], [1, 0]]",0.872504,Music,나의플레이리스트 ɴᴀᴘʟʏ,5081
6XdOloc3,2024-04-15 23:47:15_073259,https://m.youtube.com/watch?v=3AW2qZnkxYY&pp=ygUS7J6l64Kc7Iqk65-w7YKk7Iqk,[15.27118],"[23.042371,48.302827,58.488198,78.44973,90.409843,102.230522,112.789569,123.920464,144.538628,164.780756,175.983248,186.126443,199.94248,223.155487]",[],"[[1, 0]]",228.151464,People & Blogs,Kelly,263
6XdOloc3,2024-04-15 23:51:50_574792,https://m.youtube.com/watch?v=EDFWwyAMKV8&pp=ygUS7J6l64Kc7Iqk65-w7YKk7Iqk,[],"[46,66.178675,76.223117,88.700383,122.361916,152.380503,172.812884,203.473765,228.108084,248.317016,286.926906,306.672701,316.915378,346.058999,384.339895,394.77655,405.185343]",[],"[[1, 0]]",405.185343,Entertainment,YTKISS,413
6XdOloc3,2024-04-16 18:44:31_763614,https://m.youtube.com/watch?v=L1_VWjDvGZg,[],[],[],"[[1, 0]]",1947.981,Gaming,우주하마,1948
6XdOloc3,2024-04-16 19:30:27_961281,https://m.youtube.com/watch?v=AiKwehFCf5s,[],[],[],"[[1, 0.026101]]",2578.416115,Gaming,혜안,8858
6XdOloc3,2024-04-16 19:30:28_900736,https://m.youtube.com/watch?v=L1_VWjDvGZg,[],[],[],"[[1, 0], [1, 0]]",0.307785,Gaming,우주하마,1948
6XdOloc3,2024-04-17 01:52:03_703991,https://m.youtube.com/watch?v=hNgENogRhrg,[],[],[],"[[1, 0]]",899.996177,Gaming,우주하마,903
6XdOloc3,2024-04-17 01:59:35_422257,https://m.youtube.com/watch?v=HTLFtKAXhMI,[],[],[],"[[1, 0]]",14.733547,Gaming,지덥,614
6XdOloc3,2024-04-17 02:06:22_170365,https://m.youtube.com/watch?v=8wOrruWjJsA,[],[],[],"[[1, 0]]",7.477107,Film & Animation,애니집합소,1006
6XdOloc3,2024-04-17 02:29:47_281322,https://m.youtube.com/watch?v=xuipMVkGnzY,[],"[19.258652,295.499262,322.045448,332.045448,342.045448,372.045448,392.641711,430.326458,443.268163,626.582966]",[],"[[1, 0], [1, 40.142969]]",636.696148,Entertainment,The CHOOM (더 춤),738
6XdOloc3,2024-04-17 02:29:53_314743,https://m.youtube.com/watch?v=E0jvpPnlfoU,[],[],[],"[[1, 0.166087]]",5.248201,Film & Animation,여우비,2329
6XdOloc3,2024-04-17 02:29:54_418259,https://m.youtube.com/watch?v=xuipMVkGnzY,[],[],[],"[[1, 0]]",0.349911,Entertainment,The CHOOM (더 춤),738
7rvg6kOj,2024-04-11 20:15:14_074699,https://m.youtube.com/watch?v=2vZ3iNUmpM0,[],[],,"[[1, 0]]",0,People & Blogs,김짱소연여배덕,51
7rvg6kOj,2024-04-11 20:16:00_666421,https://m.youtube.com/watch?v=calsntCGaPo,[],[],[],"[[1, 0]]",2.89043,People & Blogs,라빔,53
7rvg6kOj,2024-04-11 20:16:19_656752,https://m.youtube.com/watch?v=IdE5gPLdz0w,[0],[],[],"[[1, 0]]",10.799561,Comedy,피식대학Psick Univ,1237
7rvg6kOj,2024-04-11 20:16:20_891523,https://m.youtube.com/watch?v=calsntCGaPo,[],[],[],"[[1, 0], [1, 0]]",10.799561,People & Blogs,라빔,53
7rvg6kOj,2024-04-11 22:52:35_786913,https://m.youtube.com/watch?v=LsLUz7ArmGI&pp=ygUs7ZWc67KI7J20652864-EIOq3uOuMgOulvCDqu7TslYjqs6Dsi7bsnYDrjbA%3D,[0.435656],"[56.32425,131.888531]",[],"[[1, 0]]",171.782333,Music,MAGIC STRAWBERRY SOUND,220
7rvg6kOj,2024-04-11 22:58:13_087672,https://m.youtube.com/watch?v=Frs7j21R4Cc&pp=QAFIAQ%3D%3D,[],[],[],"[[1, 0.324569]]",9.184883,Music,MAGIC STRAWBERRY SOUND,209
7rvg6kOj,2024-04-11 22:58:14_245281,https://m.youtube.com/watch?v=LsLUz7ArmGI&pp=ygUs7ZWc67KI7J20652864-EIOq3uOuMgOulvCDqu7TslYjqs6Dsi7bsnYDrjbA%3D,[],[],[],"[[1, 0]]",9.184883,Music,MAGIC STRAWBERRY SOUND,220
7rvg6kOj,2024-04-11 22:58:59_923009,https://m.youtube.com/watch?v=5REZFPr2zMA,[],[],[],"[[1, 0]]",22.581,Entertainment,옴걸상자,23
7rvg6kOj,2024-04-11 22:59:32_528069,https://m.youtube.com/watch?v=Cuv1Lf5ibXg,[],[],[],"[[1, 0]]",8.382925,Entertainment,류진주,13
7rvg6kOj,2024-04-11 23:00:01_108365,https://m.youtube.com/watch?v=HW8zgdN9Yqk,[],[],[],"[[1, 0]]",10.292354,Music,제프프,74
7rvg6kOj,2024-04-11 23:02:13_399985,https://m.youtube.com/watch?v=L_gneCZNuH4,[],[],[],"[[1, 0]]",35.781,People & Blogs,steev lee,36
7rvg6kOj,2024-04-11 23:04:27_742962,https://m.youtube.com/watch?v=_gtnX_bIIMY&pp=ygUQ7ISc7Iug7JWgIOuFuOuemA%3D%3D,[],[],[],"[[1, 0]]",77.214945,Music,MBCkpop,276
7rvg6kOj,2024-04-11 23:05:05_790070,https://m.youtube.com/watch?v=_gtnX_bIIMY&t=288s,"[0.059762,0]",[],[],"[[1, 0]]",5.052091,Music,MBCkpop,276
7rvg6kOj,2024-04-11 23:08:00_554853,https://m.youtube.com/watch?v=byZYFwSIVc8,[],[],[],"[[1, 0]]",169.281,Entertainment,비디터ᴠɪᴅɪᴛᴏʀ,170
7rvg6kOj,2024-04-11 23:08:02_616322,https://m.youtube.com/watch?v=_gtnX_bIIMY&t=288s,[],[],[],"[[1, 0]]",169.281,Music,MBCkpop,276
7rvg6kOj,2024-04-11 23:08:04_676781,https://m.youtube.com/watch?v=_gtnX_bIIMY&pp=ygUQ7ISc7Iug7JWgIOuFuOuemA%3D%3D,[],[],[],"[[1, 0]]",1.25332,Music,MBCkpop,276
7rvg6kOj,2024-04-11 23:08:49_540684,https://m.youtube.com/watch?v=xcNseoQTEP8,[],[],[],"[[1, 0]]",20.961,Music,BL,22
7rvg6kOj,2024-04-11 23:09:41_837515,https://m.youtube.com/watch?v=y38nnEngnm4,[],[],[],"[[1, 0]]",28.219918,Music,IloVE112,53
7rvg6kOj,2024-04-11 23:10:06_903443,https://m.youtube.com/watch?v=yN0QjljRRvM,[],[],[],"[[1, 0]]",16.161,People & Blogs,최완주,17
7rvg6kOj,2024-04-12 19:49:40_681820,https://m.youtube.com/watch?v=phVBMEKBYgY&pp=ygULbW9vZCBpbmRpZ28%3D,[0],[],[],"[[1, 0]]",221.641,Music,CHEEZE - Topic,222
7rvg6kOj,2024-04-12 19:49:44_766853,https://m.youtube.com/watch?v=mrIWwRZd7nw&pp=ygULc3dlZXQgY2hhb3M%3D,[],[],[],"[[1, 0]]",0.332749,Music,Jaeguchi,238
7rvg6kOj,2024-04-12 20:04:26_916040,https://m.youtube.com/watch?v=PEJe3uJCXYA&pp=ygULc3dlZXQgY2hhb3M%3D,"[0.350114,0]",[],[],"[[1, 0]]",12.348261,Entertainment,M2,244
